customer_id,age,gender,country,acquisition_channel,signup_date
7148,29.0,Other,France,referral,2024-11-15
7149,48.0,Other,France,email,2024-11-28
7150,24.0,Male,Germany,referral,2019-12-08
7151,25.0,Male,Spain,referral,2021-12-25
7152,36.0,Other,France,referral,2020-03-08
7153,40.0,Female,France,paid_search,2023-06-23
7154,20.0,Other,France,email,2022-08-09
7155,62.0,Other,US,organic,2019-10-10
7156,23.0,Other,Netherlands,referral,2022-02-06
7157,68.0,Other,Spain,paid_search,2023-04-06
7158,30.0,Male,France,organic,2021-01-24
7159,58.0,Female,France,referral,2021-12-30
7160,28.0,Other,Germany,social,2023-11-12
7161,45.0,Other,Canada,email,2024-02-28
7162,,Male,Australia,paid_search,2020-02-09
7163,56.0,Female,Spain,email,2024-08-13
7164,,Other,US,paid_search,2019-11-30
7165,64.0,Male,UK,email,2024-03-22
7166,,Other,Australia,email,2020-01-04
7167,60.0,Other,Netherlands,email,2020-06-22
7168,47.0,Other,Australia,referral,2020-12-02
7169,60.0,Other,Australia,paid_search,2023-01-12
7170,,Female,Germany,email,2023-09-18
7171,38.0,Female,US,paid_search,2019-05-01
7172,20.0,Other,US,email,2023-02-03
7173,62.0,Female,Australia,social,2022-01-09
7174,21.0,Female,Spain,referral,2021-10-05
7175,44.0,Male,Canada,referral,2021-07-30
7176,20.0,Male,Canada,paid_search,2019-09-16
7177,61.0,Male,Netherlands,referral,2024-10-01
7178,20.0,Other,US,email,2021-06-07
7179,56.0,Male,Canada,email,2020-01-06
7180,18.0,Female,France,email,2024-11-08
7181,29.0,Male,Germany,social,2023-01-10
7182,45.0,Female,Australia,paid_search,2023-01-13
7183,47.0,Female,Australia,paid_search,2020-10-26
7184,60.0,Female,Spain,referral,2024-02-25
7185,47.0,Male,US,email,2021-02-28
7186,48.0,Female,Canada,referral,2024-01-20
7187,55.0,Other,Spain,paid_search,2022-08-20
7188,41.0,Female,UK,referral,2020-02-20
7189,41.0,Other,Germany,organic,2023-01-17
7190,42.0,Female,Australia,referral,2019-02-05
7191,21.0,Female,UK,paid_Search,2023-04-20
7192,56.0,Male,Spain,Email,2021-07-01
7193,41.0,Other,US,referral,2024-08-29
7194,47.0,Other,UK,email,2024-10-13
7195,52.0,Male,Spain,referral,2022-08-03
7196,54.0,Male,US,organic,2021-08-01
7197,47.0,Female,Spain,organic,2021-03-18
7198,,Male,Netherlands,referral,2024-01-27
7199,21.0,Other,UK,organic,2021-02-22
7200,51.0,Female,US,referral,2021-09-24
7201,46.0,Female,Australia,social,2023-09-24
7202,43.0,Male,France,email,2023-01-14
7203,46.0,Other,Australia,paid_search,2023-10-26
7204,,Female,France,organic,2024-01-11
7205,66.0,Other,France,email,2020-11-08
7206,34.0,Female,UK,social,2020-01-31
7207,27.0,Male,Netherlands,paid_search,2024-08-05
7208,43.0,Female,Germany,referral,2022-11-04
7209,,Female,Netherlands,social,2023-06-03
7210,51.0,Male,Canada,organic,2024-12-09
7211,22.0,Male,France,organic,2020-08-10
7212,63.0,Female,US,organic,2021-12-31
7213,58.0,Female,Spain,email,2023-07-21
7214,46.0,Male,US,email,2023-01-24
7215,43.0,Other,UK,email,2023-01-26
7216,,Other,Australia,social,2024-03-17
7217,23.0,Other,Australia,organic,2022-05-21
7218,46.0,Female,US,social,2019-04-19
7219,,Other,Germany,paid_Search,2023-06-06
7220,32.0,Male,Australia,email,2023-06-19
7221,56.0,Female,Netherlands,organic,2022-03-02
7222,48.0,Female,Spain,social,2020-04-10
7223,56.0,Male,UK,paid_search,2021-12-28
7224,18.0,Other,Canada,referral,2023-11-05
7225,31.0,Male,Germany,email,2023-01-12
7226,22.0,Male,Netherlands,referral,2021-06-07
7227,47.0,Female,Spain,email,2024-01-10
7228,22.0,Female,Australia,referral,2021-04-01
7229,,Other,Germany,referral,2019-03-14
7230,,Female,Australia,email,2019-02-09
7231,18.0,Female,Netherlands,paid_search,2021-01-17
7232,58.0,Male,UK,referral,2023-03-23
7233,43.0,Female,France,referral,2019-10-30
7234,58.0,Male,US,email,2021-09-01
7235,36.0,Other,Netherlands,social,2024-08-20
7236,45.0,Male,Australia,email,2019-02-11
7237,65.0,Other,Germany,email,2021-05-04
7238,64.0,Other,France,referral,2023-08-02
7239,36.0,Other,France,organic,2023-12-03
7240,32.0,Other,UK,email,2024-06-02
7241,28.0,Other,France,referral,2021-10-02
7242,43.0,Female,Canada,social,2021-06-18
7243,,Female,France,social,2020-10-09
7244,54.0,Other,Germany,paid_search,2019-01-28
7245,53.0,Other,Canada,organic,2023-09-25
7246,32.0,Female,Canada,email,2021-09-11
7247,69.0,Female,Netherlands,social,2022-06-23
7248,36.0,Other,US,paid_search,2021-04-10
7249,,Male,Spain,referral,2021-11-14
7250,26.0,Other,Canada,email,2020-12-21
7251,55.0,Other,Germany,Email,2019-09-07
7252,,Other,US,referral,2019-11-18
7253,,Female,Canada,social,2020-09-01
7254,69.0,Male,Spain,paid_search,2024-05-31
7255,57.0,Other,France,paid_search,2021-12-25
7256,40.0,Other,US,organic,2023-04-19
7257,39.0,Male,UK,paid_search,2019-11-30
7258,41.0,Male,Netherlands,paid_search,2022-10-06
7259,44.0,Female,US,organic,2022-12-16
7260,33.0,Female,Germany,social,2021-04-08
7261,,Male,Germany,organic,2021-08-27
7262,47.0,Female,Canada,email,2019-04-30
7263,42.0,Other,France,organic,2019-10-28
7264,55.0,Other,Australia,social,2023-11-11
7265,,Male,France,organic,2019-06-16
7266,35.0,Female,Spain,organic,2022-12-18
7267,64.0,Female,Canada,referral,2024-04-23
7268,42.0,Female,US,referral,2019-10-28
7269,25.0,Male,UK,referral,2020-09-17
7270,41.0,Other,UK,email,2020-07-07
7271,49.0,Male,Australia,paid_search,2023-08-15
7272,26.0,Male,Germany,referral,2021-12-06
7273,43.0,Male,UK,social,2021-09-03
7274,48.0,Female,US,referral,2021-02-17
7275,28.0,Male,Australia,paid_search,2023-09-02
7276,57.0,Other,France,organic,2019-03-26
7277,56.0,Other,Spain,social,2022-09-26
7278,67.0,Male,Netherlands,referral,2020-01-21
7279,44.0,Other,UK,referral,2024-03-03
7280,25.0,Female,Germany,paid_search,2024-02-27
7281,68.0,Female,Netherlands,social,2022-07-29
7282,46.0,Male,Germany,paid_search,2024-05-09
7283,,Other,Canada,social,2023-10-12
7284,28.0,Other,Canada,social,2021-08-29
7285,67.0,Other,Canada,social,2022-11-14
7286,56.0,Male,France,organic,2020-05-19
7287,32.0,Male,Netherlands,social,2022-02-02
7288,54.0,Other,France,email,2021-09-06
7289,18.0,Male,France,referral,2021-09-07
7290,26.0,Other,Australia,paid_Search,2022-10-29
7291,46.0,Female,Germany,email,2020-12-06
7292,28.0,Female,Germany,paid_search,2021-04-02
7293,55.0,Female,Netherlands,referral,2019-06-25
7294,54.0,Male,US,social,2022-01-25
7295,35.0,Other,Germany,social,2021-08-28
7296,48.0,Other,Canada,social,2023-05-28
7297,52.0,Other,Canada,email,2020-10-19
7298,57.0,Male,Canada,referral,2024-08-22
7299,68.0,Other,France,paid_search,2021-10-08
7300,41.0,Female,Australia,email,2019-11-05
7301,47.0,Other,Australia,referral,2020-06-09
7302,56.0,Female,UK,email,2024-10-22
7303,64.0,Other,Germany,organic,2024-08-27
7304,60.0,Male,France,referral,2024-01-04
7305,28.0,Other,UK,paid_search,2021-01-31
7306,58.0,Female,Netherlands,referral,2021-11-14
7307,53.0,Male,Germany,social,2024-02-24
7308,46.0,Other,Netherlands,email,2020-02-06
7309,27.0,Female,Netherlands,organic,2023-11-17
7310,35.0,Other,Canada,social,2022-07-12
7311,64.0,Male,Netherlands,social,2022-07-14
7312,39.0,Other,Spain,paid_Search,2020-03-10
7313,64.0,Female,Germany,social,2020-10-29
7314,57.0,Female,UK,email,2020-02-25
7315,25.0,Other,UK,paid_search,2022-11-04
7316,24.0,Male,Germany,paid_search,2020-10-28
7317,67.0,Female,Netherlands,social,2022-05-19
7318,52.0,Male,Spain,social,2024-02-23
7319,20.0,Other,US,email,2020-12-20
7320,42.0,Other,Spain,paid_search,2019-04-07
7321,42.0,Other,Germany,paid_search,2023-11-06
7322,30.0,Other,Netherlands,referral,2023-08-25
7323,57.0,Other,France,email,2021-08-15
7324,22.0,Other,Netherlands,paid_search,2019-06-20
7325,21.0,Female,UK,email,2021-01-04
7326,64.0,Female,Spain,social,2021-05-17
7327,44.0,Other,France,organic,2019-03-17
7328,68.0,Male,France,email,2021-11-22
7329,22.0,Male,Canada,paid_search,2021-11-12
7330,,Male,US,paid_search,2022-06-28
7331,46.0,Female,Spain,referral,2022-11-08
7332,48.0,Male,UK,email,2021-01-17
7333,47.0,Male,Canada,paid_search,2024-09-16
7334,23.0,Male,Canada,paid_Search,2021-05-14
7335,32.0,Other,Australia,referral,2020-01-15
7336,63.0,Female,Germany,social,2023-12-03
7337,27.0,Female,UK,paid_search,2024-04-11
7338,29.0,Male,France,referral,2021-04-30
7339,21.0,Female,Canada,social,2021-01-10
7340,47.0,Female,France,social,2024-12-04
7341,24.0,Female,Canada,email,2023-08-13
7342,38.0,Other,Canada,referral,2020-02-20
7343,62.0,Other,US,organic,2024-01-06
7344,42.0,Male,Canada,referral,2020-04-05
7345,47.0,Male,UK,paid_search,2020-01-31
7346,38.0,Female,Spain,social,2019-06-23
7347,34.0,Male,France,social,2019-05-15
7348,32.0,Male,UK,organic,2019-05-11
7349,38.0,Other,Australia,social,2023-01-06
7350,42.0,Other,Australia,email,2019-09-22
7351,52.0,Male,Australia,referral,2020-03-02
7352,22.0,Female,Spain,paid_search,2019-08-05
7353,41.0,Male,Germany,referral,2024-07-29
7354,57.0,Female,Netherlands,organic,2019-12-27
7355,65.0,Other,Australia,social,2021-09-25
7356,43.0,Other,US,social,2022-09-01
7357,19.0,Other,Netherlands,organic,2022-11-05
7358,65.0,Other,Canada,email,2022-04-03
7359,66.0,Male,Germany,email,2019-03-13
7360,35.0,Male,Canada,paid_search,2024-07-16
7361,23.0,Male,UK,organic,2024-11-16
7362,67.0,Other,Germany,organic,2024-06-03
7363,44.0,Other,Australia,email,2021-09-09
7364,40.0,Female,US,email,2024-09-02
7365,48.0,Other,Canada,paid_search,2020-07-30
7366,56.0,Other,UK,social,2023-09-30
7367,62.0,Female,Netherlands,paid_search,2024-05-07
7368,23.0,Female,US,email,2022-09-10
7369,69.0,Female,Spain,referral,2020-06-01
7370,56.0,Male,Spain,organic,2020-03-15
7371,65.0,Female,UK,email,2020-11-07
7372,41.0,Female,Australia,referral,2021-11-18
7373,25.0,Male,Germany,referral,2020-08-25
7374,49.0,Male,France,organic,2023-01-18
7375,49.0,Other,Canada,email,2019-07-31
7376,,Other,Germany,organic,2022-07-24
7377,,Male,Canada,email,2023-11-09
7378,59.0,Male,Netherlands,organic,2022-02-16
7379,22.0,Male,UK,paid_search,2024-11-20
7380,21.0,Other,US,referral,2021-01-29
7381,,Other,Australia,social,2023-11-04
7382,25.0,Female,Canada,paid_search,2022-11-10
7383,67.0,Other,France,social,2023-10-03
7384,58.0,Other,Netherlands,social,2023-02-06
7385,57.0,Female,France,paid_search,2022-01-03
7386,38.0,Male,US,organic,2024-03-06
7387,68.0,Male,Spain,paid_search,2020-02-25
7388,47.0,Female,France,organic,2023-03-27
7389,51.0,Female,Canada,social,2020-05-05
7390,33.0,Female,US,paid_search,2024-09-29
7391,62.0,Male,UK,organic,2021-12-04
7392,22.0,Male,UK,social,2020-01-22
7393,32.0,Female,France,email,2024-05-18
7394,62.0,Other,Germany,paid_search,2019-01-17
7395,19.0,Female,UK,referral,2024-08-15
7396,23.0,Other,UK,email,2019-08-11
7397,23.0,Female,UK,organic,2021-05-29
7398,52.0,Female,Canada,email,2019-07-11
7399,40.0,Female,US,paid_search,2022-07-12
7400,27.0,Other,Spain,organic,2022-02-02
7401,19.0,Male,UK,referral,2021-06-10
7402,46.0,Female,Australia,referral,2019-07-07
7403,67.0,Other,Canada,referral,2020-03-12
7404,58.0,Male,Spain,social,2021-09-21
7405,32.0,Other,France,email,2022-06-05
7406,26.0,Other,US,organic,2023-03-24
7407,57.0,Male,Canada,email,2022-09-25
7408,60.0,Male,UK,organic,2024-09-21
7409,43.0,Other,Spain,referral,2021-04-30
7410,54.0,Female,Australia,social,2020-03-12
7411,41.0,Female,Netherlands,social,2022-06-17
7412,56.0,Male,Canada,paid_search,2024-04-09
7413,23.0,Female,France,referral,2022-08-16
7414,27.0,Male,Spain,paid_search,2023-01-04
7415,52.0,Female,France,social,2023-08-28
7416,64.0,Male,Netherlands,email,2019-08-20
7417,40.0,Other,Netherlands,paid_search,2020-08-16
7418,64.0,Female,Spain,email,2022-08-11
7419,20.0,Female,France,social,2020-01-11
7420,,Other,Spain,referral,2019-11-01
7421,54.0,Female,Netherlands,referral,2021-12-07
7422,45.0,Other,Spain,organic,2021-03-11
7423,41.0,Other,UK,referral,2019-02-26
7424,59.0,Female,Australia,social,2022-12-07
7425,41.0,Male,US,email,2022-07-22
7426,33.0,Female,UK,referral,2020-09-16
7427,64.0,Other,US,email,2023-03-10
7428,18.0,Female,France,email,2021-10-28
7429,25.0,Other,UK,organic,2020-02-27
7430,42.0,Female,France,paid_Search,2019-02-25
7431,37.0,Male,Spain,social,2023-05-13
7432,46.0,Other,US,email,2023-10-23
7433,62.0,Female,UK,email,2020-04-27
7434,20.0,Male,Germany,social,2019-07-27
7435,37.0,Male,Netherlands,social,2022-01-14
7436,50.0,Other,Netherlands,social,2022-01-01
7437,51.0,Female,UK,referral,2020-04-27
7438,,Other,Netherlands,referral,2023-01-04
7439,59.0,Male,Canada,social,2023-03-21
7440,27.0,Male,Canada,social,2019-10-02
7441,64.0,Male,Spain,social,2020-04-29
7442,23.0,Male,Canada,organic,2019-12-05
7443,28.0,Other,Netherlands,organic,2023-02-25
7444,51.0,Male,Spain,social,2021-09-01
7445,35.0,Female,Australia,paid_search,2020-10-29
7446,61.0,Male,UK,paid_search,2019-10-19
7447,35.0,Other,France,social,2020-01-13
7448,30.0,Other,Germany,social,2020-08-19
7449,36.0,Other,Spain,referral,2022-09-13
7450,40.0,Female,US,email,2023-04-04
7451,42.0,Female,Germany,organic,2024-03-07
7452,58.0,Female,Australia,social,2021-05-08
7453,34.0,Male,Spain,paid_search,2020-09-06
7454,48.0,Male,US,email,2024-06-21
7455,27.0,Male,France,email,2022-06-24
7456,47.0,Female,France,email,2019-09-05
7457,36.0,Male,UK,referral,2021-07-15
7458,66.0,Male,UK,paid_Search,2022-05-31
7459,59.0,Other,US,paid_search,2019-10-16
7460,47.0,Female,UK,email,2023-10-25
7461,48.0,Female,Netherlands,social,2022-11-30
7462,42.0,Female,Spain,organic,2023-12-29
7463,39.0,Other,Germany,referral,2023-09-14
7464,35.0,Other,Germany,paid_search,2019-10-09
7465,28.0,Other,Spain,referral,2023-12-03
7466,40.0,Male,Canada,paid_search,2022-03-14
7467,68.0,Male,Germany,referral,2020-01-31
7468,48.0,Other,Germany,referral,2023-02-06
7469,62.0,Male,France,organic,2024-08-11
7470,26.0,Female,UK,social,2020-10-30
7471,67.0,Other,France,social,2020-04-30
7472,57.0,Female,UK,social,2021-07-12
7473,22.0,Female,Canada,paid_search,2021-09-18
7474,41.0,Other,Australia,paid_search,2024-04-08
7475,61.0,Male,UK,referral,2023-05-14
7476,39.0,Male,Australia,paid_search,2019-06-26
7477,60.0,Female,France,referral,2022-12-21
7478,36.0,Female,US,paid_search,2022-03-26
7479,20.0,Female,UK,organic,2023-01-23
7480,19.0,Other,Canada,social,2020-08-20
7481,67.0,Other,Australia,referral,2019-05-03
7482,44.0,Female,Australia,referral,2022-11-15
7483,58.0,Female,Netherlands,organic,2022-02-26
7484,60.0,Other,Australia,organic,2024-04-04
7485,57.0,Female,Australia,email,2021-10-14
7486,27.0,Male,Canada,social,2024-05-29
7487,64.0,Male,US,organic,2019-12-12
7488,40.0,Female,Australia,social,2019-02-10
7489,48.0,Male,Germany,referral,2021-08-08
7490,22.0,Other,Spain,paid_search,2021-08-15
7491,31.0,Female,Australia,social,2020-03-31
7492,28.0,Male,Netherlands,paid_search,2024-11-13
7493,67.0,Female,US,referral,2024-12-09
7494,30.0,Female,Australia,email,2019-11-06
7495,34.0,Female,Canada,social,2019-03-11
7496,22.0,Other,Netherlands,referral,2019-11-09
7497,42.0,Female,Spain,paid_search,2020-08-17
7498,19.0,Male,France,paid_search,2021-04-02
7499,37.0,Male,UK,paid_search,2024-12-30
7500,57.0,Female,Australia,email,2024-06-12
7501,18.0,Male,UK,paid_search,2019-02-20
7502,65.0,Male,Germany,paid_search,2020-12-29
7503,21.0,Male,Netherlands,paid_search,2020-01-01
7504,63.0,Other,Germany,Email,2020-09-12
7505,52.0,Male,UK,referral,2024-07-27
7506,68.0,Female,Germany,organic,2023-02-02
7507,34.0,Female,Canada,Email,2021-10-21
7508,41.0,Other,UK,social,2019-02-27
7509,36.0,Male,UK,email,2019-10-05
7510,26.0,Male,UK,email,2021-03-06
7511,19.0,Other,Spain,referral,2020-11-04
7512,68.0,Male,France,organic,2021-04-03
7513,46.0,Female,France,social,2022-09-07
7514,63.0,Female,Netherlands,email,2020-10-16
7515,42.0,Other,Spain,referral,2023-02-27
7516,34.0,Other,France,social,2019-01-02
7517,22.0,Male,US,social,2024-05-06
7518,23.0,Male,UK,organic,2023-03-08
7519,20.0,Female,Spain,paid_search,2022-03-17
7520,,Other,Canada,organic,2024-08-15
7521,21.0,Male,Germany,social,2019-04-24
7522,35.0,Male,Canada,organic,2019-06-07
7523,40.0,Other,UK,referral,2022-05-28
7524,51.0,Female,Canada,Email,2019-03-28
7525,65.0,Female,Netherlands,email,2021-02-14
7526,28.0,Female,Germany,email,2020-07-24
7527,38.0,Male,UK,email,2022-09-09
7528,29.0,Other,Spain,referral,2019-10-10
7529,36.0,Male,France,email,2020-12-08
7530,26.0,Other,Netherlands,paid_search,2020-02-25
7531,,Male,France,organic,2021-04-10
7532,45.0,Male,Spain,social,2020-01-03
7533,42.0,Other,Netherlands,referral,2023-08-09
7534,58.0,Male,Netherlands,email,2019-06-21
7535,41.0,Female,UK,organic,2022-10-26
7536,,Female,Spain,email,2023-11-18
7537,21.0,Male,Germany,email,2024-07-01
7538,25.0,Male,Spain,organic,2024-10-29
7539,41.0,Male,Netherlands,email,2019-03-20
7540,46.0,Male,UK,referral,2024-11-22
7541,67.0,Other,UK,social,2019-12-24
7542,62.0,Other,Australia,social,2019-09-16
7543,53.0,Other,France,referral,2021-01-02
7544,45.0,Male,Canada,referral,2020-05-03
7545,36.0,Female,UK,organic,2024-02-12
7546,37.0,Female,US,social,2020-11-02
7547,49.0,Other,Canada,email,2021-04-18
7548,43.0,Other,US,paid_search,2020-07-29
7549,27.0,Other,Canada,Email,2024-08-05
7550,49.0,Male,UK,paid_search,2022-08-24
7551,28.0,Female,Canada,email,2023-09-13
7552,37.0,Other,Canada,referral,2022-08-22
7553,40.0,Female,UK,paid_search,2023-10-23
7554,63.0,Other,Netherlands,email,2019-04-03
7555,,Female,US,social,2021-11-24
7556,49.0,Male,Canada,paid_search,2024-09-26
7557,,Female,Canada,social,2020-11-14
7558,35.0,Male,Spain,paid_search,2019-07-15
7559,67.0,Other,Germany,paid_search,2023-12-28
7560,,Other,UK,social,2024-10-19
7561,20.0,Female,Spain,organic,2023-02-01
7562,45.0,Male,Australia,email,2024-07-13
7563,50.0,Female,Australia,paid_search,2020-08-21
7564,23.0,Other,Germany,paid_search,2021-12-29
7565,33.0,Male,Australia,organic,2020-01-19
7566,30.0,Female,Australia,organic,2024-10-13
7567,47.0,Male,Australia,social,2021-09-25
7568,51.0,Male,UK,paid_search,2020-02-10
7569,31.0,Male,Canada,email,2023-07-09
7570,46.0,Female,Netherlands,social,2023-04-21
7571,31.0,Male,Spain,organic,2022-11-26
7572,68.0,Male,Germany,paid_Search,2024-09-23
7573,63.0,Female,Australia,paid_search,2023-09-17
7574,65.0,Other,Australia,organic,2020-02-06
7575,68.0,Other,France,referral,2020-05-11
7576,45.0,Female,Spain,social,2024-06-10
7577,23.0,Male,US,organic,2024-04-01
7578,62.0,Other,France,organic,2019-11-11
7579,,Male,UK,referral,2024-04-28
7580,66.0,Female,UK,social,2020-03-31
7581,61.0,Female,Canada,paid_search,2019-08-15
7582,55.0,Other,Spain,email,2020-04-22
7583,48.0,Other,Australia,email,2022-03-14
7584,47.0,Female,Germany,referral,2022-07-09
7585,57.0,Female,Netherlands,paid_search,2020-01-12
7586,20.0,Other,Canada,social,2023-03-11
7587,38.0,Male,US,referral,2020-05-19
7588,61.0,Female,Canada,referral,2021-12-06
7589,41.0,Other,Canada,referral,2023-01-27
7590,61.0,Female,UK,organic,2020-02-27
7591,,Male,US,social,2019-10-09
7592,35.0,Female,Germany,paid_search,2020-02-05
7593,25.0,Female,France,organic,2022-01-20
7594,46.0,Male,Germany,paid_search,2023-07-21
7595,52.0,Female,Netherlands,paid_search,2019-08-06
7596,40.0,Other,Spain,referral,2021-09-20
7597,57.0,Male,Netherlands,email,2019-12-06
7598,,Male,UK,referral,2022-11-29
7599,49.0,Male,US,referral,2024-08-29
7600,21.0,Female,Australia,referral,2022-01-05
7601,28.0,Female,Australia,paid_search,2019-10-12
7602,56.0,Female,Germany,organic,2023-10-31
7603,43.0,Male,Netherlands,email,2023-09-07
7604,59.0,Other,Germany,referral,2024-10-11
7605,63.0,Female,Australia,organic,2019-02-18
7606,30.0,Female,Canada,Email,2019-06-07
7607,47.0,Female,Germany,Email,2023-07-09
7608,65.0,Female,UK,organic,2024-10-07
7609,65.0,Male,Spain,paid_search,2021-03-04
7610,50.0,Other,Australia,email,2023-05-25
7611,,Other,Australia,email,2019-01-26
7612,43.0,Other,Canada,organic,2024-12-06
7613,28.0,Male,Netherlands,social,2019-10-02
7614,,Female,Canada,social,2021-03-24
7615,,Other,France,social,2022-03-27
7616,64.0,Female,Canada,paid_search,2022-08-03
7617,66.0,Other,Canada,organic,2021-10-12
7618,18.0,Female,Germany,paid_search,2019-07-28
7619,37.0,Other,Germany,referral,2024-05-05
7620,55.0,Female,Germany,social,2019-08-06
7621,37.0,Other,Germany,referral,2022-03-25
7622,62.0,Female,France,referral,2023-06-21
7623,53.0,Male,Netherlands,referral,2023-07-07
7624,30.0,Female,Spain,organic,2020-06-13
7625,69.0,Male,Australia,social,2020-11-07
7626,33.0,Other,UK,paid_search,2019-03-12
7627,60.0,Other,Germany,email,2022-05-31
7628,26.0,Female,Spain,referral,2024-03-15
7629,18.0,Female,UK,organic,2023-11-14
7630,28.0,Male,Netherlands,email,2020-01-29
7631,51.0,Male,Netherlands,paid_search,2019-01-23
7632,44.0,Male,Canada,paid_search,2021-11-05
7633,39.0,Female,Australia,social,2021-11-20
7634,44.0,Other,Spain,organic,2020-02-19
7635,34.0,Other,Netherlands,organic,2019-09-06
7636,38.0,Male,Spain,email,2021-04-15
7637,50.0,Male,Canada,paid_search,2022-01-17
7638,50.0,Other,France,organic,2020-10-04
7639,67.0,Male,UK,paid_search,2024-12-20
7640,59.0,Other,Canada,paid_Search,2022-11-13
7641,46.0,Male,US,social,2020-10-09
7642,45.0,Female,Germany,social,2019-02-17
7643,42.0,Other,Spain,social,2023-12-10
7644,43.0,Male,Germany,organic,2023-10-30
7645,32.0,Other,Canada,email,2021-05-14
7646,54.0,Other,Netherlands,organic,2022-02-18
7647,57.0,Male,Netherlands,paid_search,2023-10-23
7648,39.0,Other,Germany,email,2021-07-11
7649,51.0,Male,Australia,paid_search,2022-07-07
7650,28.0,Male,US,organic,2024-06-12
7651,42.0,Female,US,social,2022-07-07
7652,38.0,Male,Spain,paid_search,2019-04-15
7653,66.0,Other,US,paid_search,2023-02-25
7654,,Male,Spain,referral,2019-02-28
7655,22.0,Male,US,organic,2019-01-13
7656,39.0,Other,UK,email,2021-06-10
7657,64.0,Female,US,paid_search,2022-09-05
7658,29.0,Other,UK,referral,2019-10-17
7659,19.0,Other,Canada,email,2022-03-27
7660,54.0,Other,Spain,organic,2020-03-07
7661,,Female,Netherlands,referral,2024-08-11
7662,36.0,Male,Australia,referral,2021-06-09
7663,69.0,Other,Canada,email,2022-11-30
7664,63.0,Female,Australia,social,2022-03-04
7665,22.0,Other,Germany,organic,2023-09-22
7666,41.0,Female,Canada,referral,2019-07-23
7667,52.0,Female,Netherlands,social,2022-10-13
7668,69.0,Female,US,social,2021-03-10
7669,65.0,Other,Spain,referral,2019-07-01
7670,52.0,Female,UK,organic,2020-09-13
7671,50.0,Male,Netherlands,email,2023-05-11
7672,41.0,Male,Spain,organic,2021-04-11
7673,49.0,Female,US,paid_search,2023-05-26
7674,47.0,Male,Spain,organic,2021-11-05
7675,,Male,US,social,2019-01-25
7676,67.0,Other,Netherlands,referral,2020-05-21
7677,51.0,Male,UK,social,2024-05-02
7678,48.0,Other,Spain,referral,2023-07-07
7679,62.0,Male,Netherlands,email,2021-02-25
7680,40.0,Female,UK,email,2023-05-04
7681,,Female,France,email,2022-07-12
7682,23.0,Female,UK,referral,2019-03-15
7683,50.0,Female,Spain,organic,2021-05-21
7684,59.0,Female,Netherlands,social,2020-06-19
7685,51.0,Male,Netherlands,social,2020-05-17
7686,64.0,Female,Canada,social,2024-01-02
7687,59.0,Male,Germany,paid_search,2021-08-18
7688,,Male,Canada,social,2022-07-13
7689,39.0,Other,France,organic,2024-12-08
7690,65.0,Other,UK,social,2021-05-29
7691,26.0,Female,Spain,organic,2023-09-20
7692,45.0,Male,France,email,2021-06-18
7693,38.0,Female,US,social,2020-03-02
7694,,Other,UK,email,2022-05-19
7695,24.0,Other,France,organic,2024-01-01
7696,,Female,Germany,social,2019-09-26
7697,47.0,Other,Germany,organic,2022-08-23
7698,43.0,Female,Germany,social,2024-07-16
7699,,Other,Canada,paid_search,2023-10-11
7700,69.0,Other,UK,social,2023-02-18
7701,60.0,Male,Netherlands,paid_search,2024-12-05
7702,65.0,Male,Spain,organic,2024-07-07
7703,45.0,Male,Canada,organic,2022-04-01
7704,,Male,Netherlands,paid_Search,2021-09-01
7705,61.0,Other,Australia,social,2020-04-01
7706,48.0,Other,US,paid_search,2019-01-13
7707,45.0,Other,Netherlands,email,2019-10-10
7708,29.0,Other,Netherlands,social,2022-08-31
7709,34.0,Male,Canada,organic,2020-08-22
7710,36.0,Other,Germany,organic,2020-07-28
7711,57.0,Male,Germany,email,2020-01-01
7712,64.0,Other,US,paid_search,2022-07-29
7713,24.0,Male,US,social,2023-02-03
7714,57.0,Male,Netherlands,paid_search,2020-05-23
7715,61.0,Other,Netherlands,referral,2019-01-25
7716,38.0,Male,Spain,organic,2024-11-30
7717,58.0,Other,Netherlands,paid_search,2023-04-16
7718,57.0,Female,US,referral,2024-12-18
7719,60.0,Female,Germany,email,2023-03-07
7720,42.0,Male,Netherlands,paid_search,2024-09-23
7721,38.0,Male,France,social,2021-04-08
7722,66.0,Female,Germany,referral,2021-08-27
7723,49.0,Male,Netherlands,referral,2022-02-05
7724,61.0,Other,Netherlands,organic,2020-12-22
7725,49.0,Male,Spain,paid_search,2023-03-25
7726,49.0,Female,Canada,paid_search,2020-01-02
7727,46.0,Other,Australia,email,2020-08-21
7728,48.0,Other,Australia,organic,2020-04-11
7729,,Female,Netherlands,social,2020-05-10
7730,23.0,Female,Germany,referral,2020-06-03
7731,44.0,Female,Australia,referral,2024-09-05
7732,51.0,Male,Netherlands,paid_Search,2022-09-16
7733,43.0,Other,Germany,paid_search,2023-06-05
7734,52.0,Female,US,email,2020-07-09
7735,50.0,Male,UK,paid_search,2020-07-06
7736,51.0,Female,Netherlands,social,2019-02-03
7737,68.0,Male,US,paid_search,2021-04-15
7738,30.0,Female,France,Email,2022-08-25
7739,40.0,Female,Netherlands,social,2021-03-22
7740,,Female,Netherlands,paid_search,2024-04-19
7741,52.0,Female,UK,referral,2023-05-20
