transaction_id,customer_id,product_category,purchase_value,discount_used,purchase_date
43333,3186,electronics,56.53,1,2023-03-23
43334,3650,toys,136.73,0,2020-02-05
43335,5670,electronics,78.0,1,2022-03-21
43336,5558,fashion,22.27,1,2024-07-15
43337,3546,electronics,19.38,0,2019-01-04
43338,6489,beauty,40.91,1,2019-02-26
43339,5495,sports,51.1,0,2023-08-21
43340,3764,electronics,65.63,0,2022-02-09
43341,8815,home,28.68,1,2023-11-25
43342,5880,fashion,159.2,0,2019-07-08
43343,848,toys,29.9,0,2024-01-28
43344,1809,sports,58.46,1,2019-06-27
43345,137,sports,58.2,0,2023-04-15
43346,9725,beauty,72.65,1,2024-01-04
43347,1101,fashion,37.01,1,2021-04-08
43348,4022,home,83.76,0,2021-11-27
43349,104,fashion,23.97,0,2019-03-06
43350,5852,sports,51.63,0,2024-02-01
43351,7015,sports,122.08,1,2021-09-11
43352,6712,beauty,32.72,1,2021-10-01
43353,5868,toys,77.64,0,2023-06-25
43354,1030,toys,14.16,1,2022-05-25
43355,4499,sports,55.0,0,2024-09-03
43356,6586,home,132.48,1,2019-07-28
43357,2881,beauty,181.17,0,2022-08-06
43358,5324,beauty,84.53,0,2021-11-22
43359,3456,fashion,92.26,0,2019-10-12
43360,3940,home,50.27,1,2022-12-18
43361,5695,fashion,54.16,0,2019-04-17
43362,8078,beauty,31.5,0,2021-08-09
43363,7314,home,48.78,0,2020-07-12
43364,2672,electronics,89.79,0,2020-12-30
43365,4024,sports,54.89,1,2019-08-17
43366,3350,fashion,107.64,1,2022-05-13
43367,6760,fashion,45.34,0,2024-02-13
43368,2207,beauty,103.17,0,2019-02-24
43369,4907,electronics,42.21,1,2019-05-28
43370,7811,toys,38.35,0,2021-10-22
43371,6387,fashion,65.3,0,2022-04-28
43372,2332,electronics,168.47,0,2024-07-21
43373,8707,home,208.22,1,2024-03-09
43374,6946,fashion,72.2,1,2020-07-30
43375,9538,toys,169.82,0,2022-03-07
43376,5740,sports,25.38,1,2024-06-17
43377,7028,sports,116.15,0,2024-02-27
43378,8931,fashion,79.57,1,2021-03-23
43379,3514,beauty,61.2,0,2019-01-06
43380,989,beauty,161.4,0,2023-03-08
43381,275,toys,28.21,0,2021-02-24
43382,8959,electronics,49.41,0,2023-03-27
43383,9616,sports,26.23,1,2019-08-02
43384,2058,home,149.78,0,2024-04-19
43385,4509,fashion,193.41,0,2021-05-26
43386,6928,home,74.73,0,2020-06-12
43387,378,electronics,20.76,0,2020-10-14
43388,7779,fashion,108.56,0,2019-09-01
43389,1679,sports,61.91,0,2022-09-12
43390,2071,fashion,76.02,0,2024-11-19
43391,8150,toys,30.64,1,2024-07-20
43392,2462,electronics,36.43,1,2020-11-12
43393,7001,sports,157.45,0,2024-03-30
43394,4912,fashion,148.77,0,2023-02-11
43395,4074,home,104.79,0,2020-01-14
43396,6819,home,8.17,1,2020-08-24
43397,9195,beauty,20.51,1,2023-11-24
43398,9123,beauty,24.94,0,2021-07-17
43399,852,toys,138.4,1,2022-04-01
43400,6472,fashion,112.05,1,2020-12-13
43401,6567,fashion,54.36,0,2023-03-13
43402,1248,beauty,95.95,0,2020-05-09
43403,3544,electronics,76.63,0,2019-03-05
43404,777,toys,122.94,0,2019-04-10
43405,8513,sports,40.42,1,2024-04-23
43406,606,beauty,78.1,0,2020-06-23
43407,7254,electronics,201.25,0,2023-05-09
43408,5062,electronics,21.33,0,2021-05-27
43409,8597,toys,102.56,0,2022-01-15
43410,8282,beauty,76.97,1,2022-07-11
43411,965,fashion,28.33,0,2021-11-14
43412,624,home,46.72,1,2023-02-20
43413,1670,toys,89.02,0,2021-07-30
43414,9151,home,121.44,0,2022-04-07
43415,4356,toys,81.32,0,2020-03-29
43416,2641,beauty,58.61,0,2019-06-09
43417,5108,home,23.45,0,2019-11-05
43418,29,home,170.24,0,2020-05-11
43419,8068,fashion,189.05,0,2022-03-21
43420,1608,beauty,60.93,1,2019-03-31
43421,950,toys,15.55,0,2022-10-24
43422,3013,fashion,93.58,1,2019-02-26
43423,741,home,70.84,0,2020-04-07
43424,825,beauty,21.99,0,2021-08-27
43425,5849,electronics,109.16,0,2020-09-12
43426,9127,beauty,75.12,0,2019-12-22
43427,7428,home,21.83,1,2021-01-18
43428,3339,fashion,27.07,0,2020-10-10
43429,1476,home,16.18,0,2023-02-02
43430,4597,home,37.2,0,2019-05-18
43431,6681,toys,22.92,0,2019-05-06
43432,205,electronics,16.59,1,2019-10-18
43433,3154,home,19.37,1,2023-03-01
43434,6162,home,102.3,0,2019-05-21
43435,8258,beauty,22.54,0,2022-02-08
43436,5350,sports,90.94,0,2020-02-13
43437,7699,home,151.06,0,2023-08-29
43438,4450,home,39.34,0,2019-02-16
43439,7474,toys,206.49,0,2021-07-11
43440,9661,fashion,82.33,1,2022-04-07
43441,8566,beauty,160.26,0,2023-12-29
43442,892,electronics,30.07,0,2022-12-28
43443,4863,beauty,34.98,0,2022-10-01
43444,3318,beauty,101.93,0,2022-10-29
43445,3916,electronics,30.03,1,2022-05-09
43446,9803,sports,12.93,1,2021-03-31
43447,8857,beauty,45.73,1,2019-09-17
43448,1909,fashion,47.15,0,2023-10-10
43449,297,home,109.79,1,2019-10-09
43450,9428,fashion,286.65,0,2019-07-26
43451,7646,toys,74.35,0,2019-04-25
43452,9217,sports,43.12,0,2020-05-31
43453,7604,sports,23.45,1,2021-04-16
43454,3228,home,77.72,1,2022-08-13
43455,7293,electronics,88.28,0,2024-06-21
43456,7651,electronics,54.9,0,2019-02-06
43457,4314,sports,29.69,0,2023-08-22
43458,496,electronics,167.51,0,2023-05-23
43459,8525,sports,88.21,0,2024-07-07
43460,1807,toys,86.17,1,2022-04-15
43461,414,electronics,52.61,1,2024-10-06
43462,4418,electronics,34.65,0,2021-05-18
43463,3296,home,63.69,0,2019-10-28
43464,2567,fashion,71.37,0,2022-02-05
43465,8040,beauty,51.84,0,2020-11-15
43466,3074,electronics,167.43,0,2022-11-27
43467,7063,home,275.32,0,2023-08-17
43468,1509,home,111.27,0,2020-05-19
43469,9872,toys,19.64,1,2020-06-18
43470,8343,fashion,90.69,0,2024-08-20
43471,5999,sports,122.55,0,2022-02-02
43472,1810,home,41.77,0,2020-05-16
43473,5835,electronics,84.07,0,2024-11-12
43474,1561,toys,161.1,1,2022-09-02
43475,5318,home,16.04,0,2024-11-02
43476,2459,home,13.6,1,2024-06-06
43477,2,electronics,70.42,1,2022-03-10
43478,9700,fashion,86.73,0,2022-06-07
43479,9725,electronics,52.91,0,2024-05-29
43480,5937,sports,174.65,1,2022-12-04
43481,1670,electronics,14.59,0,2021-06-07
43482,1536,fashion,40.59,0,2021-02-02
43483,1876,beauty,123.53,0,2024-02-11
43484,9915,fashion,51.8,0,2019-04-09
43485,9751,toys,70.6,0,2024-03-08
43486,319,beauty,29.95,0,2023-08-08
43487,9867,beauty,86.45,0,2022-12-11
43488,8320,toys,34.46,1,2021-02-05
43489,945,fashion,23.05,1,2020-03-10
43490,4625,beauty,51.13,0,2023-02-20
43491,3985,fashion,161.85,0,2019-12-19
43492,2782,fashion,56.18,1,2023-07-30
43493,1949,electronics,31.31,1,2019-04-02
43494,868,beauty,65.14,1,2022-03-10
43495,6978,beauty,43.09,0,2021-06-22
43496,3028,beauty,19.25,1,2022-01-01
43497,1477,electronics,52.38,0,2020-10-14
43498,4281,sports,123.26,0,2021-03-26
43499,4993,beauty,187.6,0,2020-11-08
43500,849,sports,61.54,0,2020-06-12
43501,3483,fashion,336.98,0,2021-04-24
43502,821,fashion,76.76,1,2022-04-04
43503,2229,home,51.16,0,2020-05-21
43504,393,sports,60.47,0,2019-05-20
43505,4717,electronics,23.99,0,2020-04-30
43506,1904,toys,160.97,0,2022-10-04
43507,8734,beauty,169.61,1,2022-08-13
43508,9224,beauty,17.18,0,2020-03-30
43509,5072,toys,55.96,0,2020-01-12
43510,5121,fashion,29.74,0,2021-08-03
43511,438,electronics,61.51,0,2022-09-30
43512,587,electronics,59.15,0,2021-11-17
43513,6288,beauty,146.15,0,2024-09-08
43514,5415,sports,56.29,0,2022-06-09
43515,7159,sports,102.84,0,2019-07-16
43516,7597,fashion,222.64,0,2021-08-31
43517,7409,toys,19.18,0,2021-02-10
43518,6066,home,80.02,1,2022-01-23
43519,5135,fashion,84.76,0,2023-07-20
43520,5021,fashion,25.58,0,2021-12-19
43521,2607,home,19.11,0,2019-06-06
43522,2905,fashion,49.53,0,2023-08-08
43523,2033,fashion,100.97,1,2020-06-19
43524,2630,toys,98.49,0,2020-10-08
43525,6423,toys,48.41,0,2020-03-18
43526,6880,beauty,199.1,0,2023-12-12
43527,327,electronics,78.52,1,2024-11-18
43528,7894,toys,37.62,1,2019-02-21
43529,7297,toys,134.79,0,2020-08-07
43530,6419,home,129.49,0,2021-04-07
43531,1670,sports,122.96,0,2021-04-09
43532,49,beauty,146.53,0,2021-04-07
43533,4002,beauty,52.42,0,2020-02-17
43534,2166,beauty,60.73,0,2021-03-14
43535,5068,beauty,67.82,0,2024-11-06
43536,7476,beauty,49.1,0,2020-09-01
43537,3217,beauty,15.7,0,2022-12-23
43538,4075,beauty,45.52,0,2020-09-06
43539,1831,beauty,13.21,1,2019-01-20
43540,9993,home,13.57,0,2019-12-10
43541,7482,beauty,36.24,1,2019-04-14
43542,3889,beauty,37.87,1,2022-07-10
43543,9088,home,30.63,0,2023-05-19
43544,8371,fashion,91.77,1,2024-06-13
43545,4427,home,28.78,0,2020-11-13
43546,4662,electronics,85.43,0,2023-10-12
43547,7881,toys,45.7,0,2019-11-01
43548,3924,fashion,18.04,0,2021-01-04
43549,1203,sports,142.99,0,2020-08-30
43550,1715,sports,112.98,0,2021-04-17
43551,5577,sports,40.99,0,2019-10-22
43552,9863,fashion,59.46,1,2024-07-17
43553,7000,toys,103.84,1,2024-02-29
43554,3193,home,15.77,0,2021-04-26
43555,2471,home,66.37,0,2023-07-15
43556,3026,fashion,114.13,0,2024-01-12
43557,3079,toys,36.89,1,2022-09-18
43558,2724,home,209.6,1,2022-08-14
43559,8805,electronics,150.61,0,2022-12-29
43560,802,home,53.34,0,2022-03-12
43561,3969,electronics,53.84,0,2023-01-31
43562,2326,toys,8.73,0,2023-01-12
43563,8118,toys,144.69,1,2024-05-10
43564,3553,beauty,18.76,0,2024-06-01
43565,4920,home,34.6,1,2022-07-17
43566,5625,beauty,86.85,0,2023-10-19
43567,2610,toys,17.96,0,2019-12-10
43568,9996,electronics,26.41,0,2022-01-31
43569,4361,electronics,89.43,0,2024-01-10
43570,1077,sports,86.97,0,2020-04-23
43571,9405,sports,68.12,0,2022-05-19
43572,7736,toys,98.49,0,2022-07-17
43573,4325,sports,114.01,0,2021-06-09
43574,8162,fashion,32.7,0,2021-09-27
43575,9961,home,144.76,0,2021-12-13
43576,1562,toys,128.65,0,2020-01-05
43577,7530,home,72.85,0,2020-08-12
43578,5212,beauty,87.24,1,2022-11-21
43579,1292,home,100.31,0,2021-11-13
43580,2357,toys,54.09,1,2022-09-27
43581,6433,fashion,236.49,1,2019-04-18
43582,7969,electronics,42.4,1,2022-01-29
43583,6230,home,142.8,1,2021-12-24
43584,4263,fashion,198.66,0,2019-11-19
43585,1837,sports,71.43,0,2023-10-13
43586,7137,toys,26.39,0,2019-07-26
43587,6420,toys,31.6,0,2023-02-26
43588,7562,beauty,75.1,1,2020-01-08
43589,2373,electronics,16.17,1,2021-01-31
43590,3137,electronics,122.44,0,2020-10-11
43591,4725,fashion,32.37,0,2024-06-22
43592,7959,electronics,100.71,0,2024-05-30
43593,63,toys,62.77,0,2019-11-09
43594,9919,fashion,18.88,0,2021-09-27
43595,2527,fashion,81.36,0,2019-03-13
43596,4592,electronics,27.54,0,2020-02-27
43597,8863,home,121.23,1,2022-02-02
43598,9316,beauty,31.07,0,2024-11-26
43599,5856,sports,135.63,0,2024-02-06
43600,5005,home,186.94,0,2021-08-02
43601,9064,electronics,173.08,0,2022-12-24
43602,5814,beauty,25.38,1,2024-11-07
43603,6752,fashion,70.86,1,2021-03-03
43604,4977,home,30.67,1,2022-05-19
43605,365,beauty,53.4,0,2022-03-11
43606,4585,sports,122.31,1,2021-04-20
43607,7146,sports,70.65,1,2022-04-25
43608,1690,toys,103.17,1,2023-08-24
43609,8585,toys,24.42,0,2023-06-01
43610,7701,toys,16.03,1,2024-10-29
43611,2812,toys,19.12,0,2019-01-14
43612,4050,fashion,67.3,0,2019-10-18
43613,1925,electronics,138.74,0,2023-01-18
43614,7684,electronics,37.59,1,2023-01-09
43615,6669,sports,82.97,0,2021-01-19
43616,9595,beauty,178.59,0,2024-11-24
43617,9607,electronics,42.22,1,2020-05-07
43618,4268,toys,105.24,1,2020-08-17
43619,9658,beauty,79.74,1,2020-10-20
43620,1829,beauty,24.03,1,2024-02-01
43621,4231,toys,68.46,1,2021-09-03
43622,9450,beauty,86.0,0,2019-05-18
43623,2518,sports,71.17,0,2023-06-17
43624,3111,toys,51.97,0,2021-05-09
43625,8690,fashion,33.64,0,2021-03-06
43626,1864,electronics,30.19,1,2022-05-15
43627,392,beauty,80.09,0,2020-03-14
43628,3121,beauty,131.13,0,2023-02-28
43629,5921,electronics,100.55,1,2020-08-11
43630,9233,toys,151.18,0,2021-09-22
43631,2916,home,160.16,0,2023-11-04
43632,9579,electronics,32.39,1,2021-01-28
43633,9710,beauty,118.09,0,2024-08-01
43634,8331,beauty,27.25,0,2024-08-03
43635,3897,home,46.32,1,2020-09-14
43636,3029,electronics,48.5,0,2023-03-09
43637,7732,electronics,107.27,1,2023-01-23
43638,8537,home,54.13,0,2019-05-08
43639,3398,sports,20.45,0,2019-12-28
43640,734,beauty,51.52,0,2023-08-28
43641,5202,beauty,101.02,0,2024-07-06
43642,1130,fashion,58.92,1,2024-06-10
43643,3685,sports,29.68,0,2020-09-24
43644,5428,sports,22.21,0,2019-01-10
43645,4072,home,32.87,0,2023-08-02
43646,1194,sports,161.88,0,2023-10-17
43647,7823,home,60.65,1,2023-06-01
43648,1784,sports,52.04,0,2020-09-29
43649,8662,electronics,93.61,0,2021-06-08
43650,660,toys,65.32,0,2019-07-28
43651,4865,toys,52.95,1,2019-02-06
43652,2873,home,88.13,1,2020-07-05
43653,1993,home,34.41,0,2022-03-15
43654,3620,toys,155.93,0,2022-04-05
43655,3836,sports,113.96,0,2019-11-11
43656,270,beauty,68.19,0,2019-04-27
43657,710,toys,49.55,0,2024-09-29
43658,2079,sports,7.46,0,2023-09-17
43659,5796,electronics,70.51,0,2022-04-25
43660,2306,beauty,17.91,0,2022-05-19
43661,5112,fashion,6.86,1,2020-06-08
43662,9396,electronics,33.34,1,2023-04-02
43663,9460,fashion,198.21,1,2024-07-08
43664,3799,home,90.82,0,2024-12-24
43665,1236,sports,29.61,1,2023-03-29
43666,2982,sports,40.31,0,2023-02-18
43667,7346,sports,29.71,0,2024-08-29
43668,217,electronics,134.49,0,2021-08-28
43669,7808,fashion,321.69,0,2024-07-11
43670,7851,sports,38.92,0,2019-09-07
43671,4792,electronics,25.09,1,2020-06-17
43672,2796,electronics,116.5,1,2020-01-18
43673,7315,electronics,54.43,0,2019-06-19
43674,4287,sports,32.06,0,2019-03-15
43675,8146,fashion,10.62,0,2019-09-18
43676,5721,electronics,52.81,1,2019-04-22
43677,1326,electronics,45.36,0,2019-01-22
43678,7068,beauty,130.14,1,2021-05-10
43679,3983,beauty,32.86,0,2020-06-06
43680,5244,electronics,41.87,0,2022-05-30
43681,1645,beauty,29.34,0,2024-04-24
43682,5113,sports,60.83,1,2020-08-07
43683,224,toys,52.06,0,2019-08-04
43684,3985,beauty,122.81,0,2019-12-18
43685,2281,fashion,36.17,0,2022-10-30
43686,1098,beauty,19.36,0,2023-07-28
43687,6881,beauty,86.97,0,2021-11-29
43688,3298,toys,45.02,0,2022-09-20
43689,3157,home,122.54,0,2024-11-21
43690,425,sports,85.47,0,2021-09-26
43691,9168,electronics,187.1,1,2020-02-25
43692,8345,toys,92.65,1,2019-08-10
43693,260,beauty,89.05,1,2024-04-20
43694,4566,beauty,98.6,1,2021-12-13
43695,4115,toys,33.57,0,2023-06-06
43696,4587,sports,31.28,0,2023-12-29
43697,3740,fashion,74.51,1,2020-02-08
43698,8798,home,61.34,1,2024-11-03
43699,4254,electronics,41.89,0,2023-09-03
43700,1189,sports,48.56,0,2021-07-31
43701,216,sports,54.29,1,2021-08-06
43702,2442,electronics,122.36,0,2021-08-08
43703,8893,fashion,68.55,0,2021-01-13
43704,3330,sports,80.67,0,2022-01-11
43705,8804,toys,101.19,0,2024-02-17
43706,8536,home,7.36,1,2020-06-25
43707,5094,toys,53.55,0,2021-04-10
43708,4724,electronics,30.51,1,2019-11-10
43709,7007,toys,30.89,0,2020-01-10
43710,5651,electronics,17.31,0,2021-10-07
43711,2353,beauty,42.73,1,2022-03-04
43712,4012,fashion,71.53,0,2023-03-07
43713,1426,toys,117.33,0,2020-02-23
43714,9163,beauty,16.52,1,2021-07-17
43715,7472,toys,334.41,0,2022-08-28
43716,6316,fashion,56.46,0,2021-11-09
43717,6696,toys,223.36,0,2021-07-30
43718,9493,home,21.06,1,2021-03-28
43719,4638,toys,6.96,1,2021-11-28
43720,6387,fashion,81.53,0,2021-07-28
43721,1315,sports,23.43,0,2020-07-13
43722,6337,toys,97.25,0,2020-04-14
43723,8369,fashion,100.06,1,2020-05-09
43724,7842,electronics,44.55,0,2020-07-10
43725,1492,toys,92.89,1,2020-03-16
43726,2935,toys,12.02,1,2020-01-08
43727,1007,beauty,15.91,0,2021-10-21
43728,5585,sports,38.88,1,2022-03-01
43729,5801,fashion,50.49,0,2024-05-02
43730,1466,toys,46.39,0,2023-10-03
43731,5708,sports,58.99,0,2024-07-09
43732,6468,toys,43.91,0,2020-01-09
43733,7131,home,28.77,1,2019-06-07
43734,1769,home,188.78,0,2021-12-28
43735,1529,home,56.07,0,2022-08-20
43736,8654,fashion,91.49,0,2021-06-20
43737,5698,fashion,84.23,0,2022-12-16
43738,2360,beauty,92.82,0,2024-10-24
43739,1933,fashion,18.65,1,2023-07-24
43740,2865,electronics,103.49,1,2024-12-10
43741,5459,home,115.94,1,2023-12-08
43742,5429,home,61.5,0,2019-03-17
43743,2289,home,94.82,0,2019-12-18
43744,5390,electronics,54.57,0,2020-01-15
43745,7621,beauty,10.54,0,2022-05-01
43746,2544,electronics,62.77,1,2021-03-13
43747,6436,toys,41.26,0,2024-07-08
43748,9589,beauty,195.03,0,2020-12-20
43749,1258,electronics,63.6,1,2020-01-06
43750,454,home,23.61,0,2024-03-01
43751,4101,beauty,103.71,0,2021-07-01
43752,2500,toys,89.07,0,2021-10-15
43753,659,toys,31.54,0,2021-12-06
43754,4077,fashion,112.61,0,2020-03-05
43755,1373,toys,14.75,1,2021-09-01
43756,3868,electronics,78.21,0,2024-06-30
43757,5972,sports,140.83,0,2024-09-01
43758,4760,electronics,34.93,0,2020-04-14
43759,5641,sports,65.12,0,2023-04-04
43760,5633,electronics,45.69,0,2024-08-11
43761,7894,fashion,79.52,0,2019-01-25
43762,9864,toys,4.24,0,2024-03-15
43763,5388,sports,78.6,0,2024-07-18
43764,8016,home,25.82,1,2020-09-28
43765,7,beauty,314.29,0,2019-08-09
43766,5691,home,20.96,0,2023-01-13
43767,631,beauty,43.18,0,2024-12-13
43768,5596,toys,188.55,1,2023-10-27
43769,9656,toys,155.49,1,2023-04-15
43770,574,fashion,59.74,0,2023-10-12
43771,9222,sports,63.35,1,2021-12-26
43772,8987,fashion,31.79,0,2024-02-16
43773,2338,sports,100.78,1,2022-08-17
43774,6787,fashion,77.28,0,2022-07-27
43775,7771,fashion,120.48,0,2024-04-12
43776,5596,electronics,56.08,1,2019-02-25
43777,9156,toys,43.12,0,2023-02-20
43778,7978,home,40.13,1,2023-05-08
43779,1860,electronics,64.92,1,2021-01-19
43780,6593,toys,29.12,1,2023-04-25
43781,3918,electronics,18.88,0,2022-06-20
43782,2434,fashion,86.71,1,2019-04-23
43783,5292,beauty,37.63,0,2022-01-13
43784,4318,fashion,89.72,0,2023-10-27
43785,5494,toys,213.1,0,2019-11-06
43786,2695,toys,67.72,1,2020-04-23
43787,4130,sports,61.4,0,2022-08-16
43788,4608,toys,40.23,1,2020-10-14
43789,6490,fashion,31.35,1,2021-06-07
43790,8535,beauty,27.73,0,2023-01-28
43791,1537,fashion,93.93,0,2019-03-03
43792,8226,fashion,68.04,1,2022-06-17
43793,9569,beauty,34.84,0,2023-07-09
43794,5059,beauty,32.71,1,2019-07-27
43795,7331,home,66.63,1,2019-06-25
43796,8866,beauty,20.08,0,2021-06-20
43797,9331,toys,100.87,0,2021-08-24
43798,8712,electronics,76.53,0,2022-06-18
43799,8244,fashion,42.28,1,2024-07-07
43800,6985,home,25.99,1,2021-02-07
43801,1813,toys,69.74,1,2023-01-19
43802,6927,sports,5.86,0,2021-06-13
43803,6529,fashion,42.29,1,2024-07-26
43804,7106,toys,40.67,0,2019-04-11
43805,2100,sports,88.88,1,2022-04-18
43806,5091,toys,56.25,0,2023-11-03
43807,290,electronics,67.6,1,2022-05-12
43808,6239,toys,58.7,0,2023-02-08
43809,1150,fashion,64.14,1,2022-12-28
43810,4008,electronics,36.74,0,2023-07-13
43811,7989,beauty,52.19,0,2020-02-11
43812,667,beauty,63.66,0,2024-01-11
43813,7360,electronics,40.18,1,2021-10-11
43814,4064,home,41.38,0,2019-04-10
43815,4375,toys,51.15,0,2024-08-08
43816,5960,beauty,97.16,0,2023-01-27
43817,3984,beauty,33.31,1,2021-12-20
43818,3056,electronics,76.08,0,2019-05-12
43819,4681,electronics,67.63,0,2019-12-08
43820,8781,beauty,83.33,0,2024-01-28
43821,2711,home,135.02,0,2020-12-31
43822,8704,toys,55.51,0,2020-03-29
43823,871,electronics,70.26,0,2024-04-29
43824,4753,sports,33.73,1,2021-09-09
43825,9664,sports,33.06,1,2020-04-19
43826,2314,home,18.15,0,2022-04-16
43827,9881,fashion,11.4,0,2021-02-22
43828,3275,sports,13.32,0,2022-03-20
43829,5287,fashion,69.79,0,2020-05-31
43830,3336,fashion,72.28,1,2024-04-06
43831,1153,fashion,41.04,0,2021-04-03
43832,3243,sports,136.43,1,2021-01-01
43833,9059,sports,19.07,0,2019-10-29
43834,8547,toys,191.75,0,2022-12-27
43835,1474,sports,110.53,0,2023-12-27
43836,9872,fashion,57.03,0,2024-07-26
43837,5920,fashion,14.49,0,2020-07-03
43838,5797,electronics,92.03,0,2024-11-27
43839,5018,toys,180.4,0,2023-11-11
43840,45,beauty,30.81,0,2019-09-29
43841,5146,sports,117.02,0,2020-09-18
43842,2446,electronics,74.4,0,2021-05-02
43843,3101,home,35.34,0,2020-10-06
43844,5488,toys,66.65,0,2021-05-25
43845,7729,toys,108.5,0,2021-06-09
43846,3231,toys,96.56,1,2024-09-15
43847,8025,electronics,196.92,0,2021-10-21
43848,3447,electronics,9.9,0,2020-11-05
43849,5432,sports,39.13,0,2022-02-27
43850,559,fashion,57.32,0,2020-05-15
43851,4324,fashion,43.29,0,2019-05-31
43852,3507,fashion,20.14,0,2023-09-14
43853,8587,electronics,55.09,0,2024-03-20
43854,8667,fashion,89.62,0,2021-01-25
43855,9784,toys,113.51,0,2021-09-21
43856,4795,electronics,47.29,0,2020-11-14
43857,4364,fashion,8.54,0,2024-09-02
43858,6652,toys,162.37,0,2022-06-06
43859,1364,toys,60.27,0,2022-03-10
43860,475,toys,59.2,1,2020-08-01
43861,5004,sports,109.25,0,2024-06-03
43862,8748,home,137.04,0,2021-03-29
43863,6844,sports,94.57,0,2024-07-12
43864,1194,beauty,262.97,0,2020-07-26
43865,7329,sports,18.53,0,2019-08-07
43866,4768,electronics,151.71,0,2022-01-13
43867,7766,home,169.28,0,2022-08-11
43868,7851,toys,151.89,1,2023-11-07
43869,8239,toys,31.08,1,2022-09-08
43870,830,fashion,135.27,0,2021-06-23
43871,8861,toys,157.05,0,2021-10-24
43872,5071,electronics,16.93,0,2021-02-14
43873,5021,toys,47.71,1,2019-10-02
43874,2711,sports,3.83,1,2022-12-07
43875,1393,electronics,61.95,0,2021-09-24
43876,7981,fashion,68.2,0,2021-05-26
43877,5838,toys,200.75,0,2024-12-22
43878,7154,beauty,116.46,1,2020-07-11
43879,9268,electronics,98.21,0,2020-11-04
43880,8577,sports,16.54,1,2023-12-10
43881,6854,fashion,107.27,0,2020-07-15
43882,4181,beauty,61.44,0,2020-03-25
43883,2578,toys,96.61,1,2021-05-29
43884,338,sports,21.86,1,2023-01-23
43885,2290,home,87.65,0,2021-06-18
43886,2246,fashion,111.9,0,2022-10-05
43887,4575,electronics,86.27,0,2024-02-21
43888,7724,beauty,57.63,0,2022-06-29
43889,3934,toys,58.1,0,2022-10-27
43890,7052,fashion,54.75,0,2024-02-17
43891,9471,electronics,78.09,0,2020-05-04
43892,882,electronics,28.31,0,2024-02-19
43893,5616,sports,145.89,0,2023-04-21
43894,421,home,9.35,0,2022-04-25
43895,28,electronics,48.74,0,2023-11-28
43896,6499,fashion,227.38,0,2021-04-27
43897,4185,sports,62.27,1,2021-11-25
43898,2819,electronics,53.06,0,2020-04-19
43899,8298,toys,17.76,1,2023-10-04
43900,1120,home,170.67,0,2021-11-26
43901,2912,toys,55.23,0,2019-05-08
43902,3072,sports,58.63,1,2024-10-18
43903,9763,sports,43.73,0,2024-08-11
43904,3004,sports,36.56,1,2023-10-16
43905,3158,electronics,41.13,1,2023-03-11
43906,291,fashion,96.35,0,2024-04-17
43907,3688,beauty,100.98,0,2020-12-28
43908,9080,home,44.62,1,2022-03-01
43909,9044,fashion,166.17,0,2022-08-03
43910,27,fashion,47.79,1,2023-01-14
43911,8945,sports,83.93,1,2024-05-11
43912,6316,beauty,166.95,1,2020-12-04
43913,3457,sports,223.02,1,2021-05-08
43914,1283,home,151.83,0,2019-01-19
43915,4924,beauty,99.64,1,2022-04-05
43916,6516,beauty,27.08,0,2020-10-20
43917,1801,beauty,140.18,0,2020-09-13
43918,3721,toys,41.86,0,2020-09-12
43919,7379,fashion,23.41,1,2019-01-15
43920,2081,electronics,11.82,1,2024-04-25
43921,9439,fashion,77.46,0,2022-04-19
43922,7449,beauty,79.85,0,2023-08-08
43923,2347,sports,38.01,0,2022-11-29
43924,2474,toys,31.44,1,2019-08-15
43925,9089,sports,57.93,0,2023-06-29
43926,6515,sports,17.86,0,2023-12-13
43927,1179,toys,123.01,0,2022-04-08
43928,1941,sports,9.3,1,2023-07-08
43929,9188,toys,121.2,1,2019-11-02
43930,7884,fashion,27.81,0,2023-11-21
43931,2699,home,147.76,1,2022-01-08
43932,2311,sports,88.59,1,2022-01-14
43933,8919,beauty,154.03,0,2022-02-03
43934,981,fashion,85.51,0,2019-02-23
43935,9784,electronics,50.54,0,2024-12-03
43936,5691,beauty,161.85,1,2023-03-31
43937,3636,beauty,77.64,0,2021-07-23
43938,6495,electronics,23.72,1,2019-01-22
43939,4516,sports,142.61,0,2023-09-28
43940,4416,beauty,5.71,0,2024-09-22
43941,9457,toys,103.81,0,2024-08-28
43942,4710,beauty,49.32,1,2023-01-01
43943,8671,sports,140.66,0,2019-03-01
43944,3667,sports,204.03,0,2021-07-30
43945,7337,home,57.22,0,2020-03-06
43946,702,electronics,31.48,0,2021-04-04
43947,3194,sports,52.2,1,2024-05-11
43948,6267,sports,72.36,0,2021-11-01
43949,7200,sports,118.31,0,2024-04-19
43950,6565,fashion,141.67,1,2024-10-12
43951,9869,home,84.94,1,2020-12-09
43952,8378,sports,102.26,1,2021-10-02
43953,2217,sports,57.67,0,2024-01-01
43954,4810,home,49.43,1,2024-01-21
43955,5779,beauty,14.41,1,2021-03-30
43956,2187,fashion,31.97,0,2024-07-06
43957,624,sports,41.52,0,2019-02-09
43958,9111,electronics,128.71,0,2019-11-12
43959,3849,home,64.08,1,2023-01-22
